Date,ADVANC.BK,AEONTS.BK,AH.BK,AMATA.BK,AOT.BK,AP.BK,BANPU.BK,BBL.BK,BCH.BK,BCP.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BJC.BK,BLA.BK,BTS.BK,CBG.BK,CENTEL.BK,CHG.BK,CK.BK,COM7.BK,CPALL.BK,CPAXT.BK,CPF.BK,CRC.BK,DELTA.BK,DOHOME.BK,EA.BK,EGCO.BK,ERW.BK,GFPT.BK,GLOBAL.BK,GPSC.BK,GULF.BK,HANA.BK,HMPRO.BK,IRPC.BK,ITC.BK,IVL.BK,KBANK.BK,KCE.BK,KKP.BK,KTB.BK,KTC.BK,LH.BK,MINT.BK,MTC.BK,NER.BK,OR.BK,ORI.BK,OSP.BK,PR9.BK,PSH.BK,PTT.BK,PTTEP.BK,PTTGC.BK,QH.BK,RATCH.BK,SAT.BK,SAWAD.BK,SCB.BK,SCC.BK,SCCC.BK,SCGP.BK,SIRI.BK,SPALI.BK,SPRC.BK,TASCO.BK,TIDLOR.BK,TISCO.BK,TOP.BK,TPIPL.BK,TRUE.BK,TTB.BK,TU.BK,TVO.BK,WHA.BK,^SET.BK
2023-12-19,2253100,213400,2091800,2570300,15026900,5433000,54664300.0,2973800,22834400,2057700,23626600,21431800,15145200,1695200,10843200,2818800,6622200,2507100,800500,27174800,2907900,13049600,12378400,,7159500,3640400,23027300,5832580,4951200,1388000,6871300,2907200,6776336,5914500,,16738300,20439400,20550400,4126000.0,8741300,6829400,9226300,711700,13677400,2903400,13579000,10449100,5173100,2276500,4891000,1890500,16542300,317300,60700,33109200,5377100,3126900,5764000,7444800,380100,7026107,12327800.0,1162600,17300,4767600,28475700,4068100,3350600,2415200,,2399500,6596500,1756100,99622100,49616900,15213300,214500,51597700,3030000.0
2023-12-20,3086100,59400,2430300,3513000,49093400,10012800,58243300.0,5128100,10009700,6878000,36363600,14097000,11112600,2540800,9787400,1496400,16033700,2435100,1880400,10243600,2019900,16125900,22295300,,7615100,4749300,12595400,3628195,5369600,2091000,7422400,4876800,4596928,5420100,,17291600,17054400,68873500,4326700.0,32077300,5655500,8250300,7969800,25787100,3308900,34253200,12209300,5755300,2582100,6522900,6858700,9004100,469300,256100,56196100,8669600,16489800,11565000,4628300,493400,9249119,7665700.0,2866800,33900,9007000,34112100,6743000,21088500,4241700,,2941200,13208700,2011500,134942500,139997200,23935400,984600,19229300,3656100.0
2023-12-21,2776800,83600,845100,7450300,24752700,4909900,46603700.0,4344100,3625400,5354000,50927200,27722600,19649500,1425200,11375000,1301500,11760600,3594000,1116700,18717400,1252300,16911400,17210900,,9682300,8474400,17573600,2530000,8533500,859000,6348800,2829100,4322976,12143500,,9707000,16891700,36630400,3060300.0,24472800,4003100,13201800,8037400,28298300,2669000,21378500,11425000,6550100,3664200,7575900,5616300,5622200,1214000,367400,73762000,5450100,45129900,29741000,2486600,978500,5719670,10482100.0,2531400,5800,9300500,74870900,3066900,16635000,3416300,,2394800,5668300,712000,43070900,266344500,18695700,300600,38607300,3444400.0
2023-12-22,3183800,176600,799200,3588800,21702000,5702300,42318900.0,6401700,4811700,1375900,65617700,58740700,13067900,2276200,14547600,2389100,12196500,4388700,1437900,26139300,1044000,23152900,11899400,,12091600,6386200,13190500,2257066,10534100,651300,8266700,1664500,11250736,5513000,,9284200,12321100,23417300,1020200.0,13027700,2516100,4812600,2095300,21489700,4611600,30026800,11445500,3162600,2487500,10480100,3157400,9762000,874800,645100,24537400,3763600,14402500,5167300,2419000,2637700,5544341,5691300.0,1358500,16900,12382300,39405500,4217800,15348700,2143200,,1843300,4401100,1302100,78002000,72634200,31630200,130600,30410100,2643700.0
2023-12-25,1346000,50700,329400,3107700,7279200,10184800,27213600.0,3852200,3534500,1049200,15755500,12196600,7005400,447900,1604800,460700,15539600,4187400,1674500,18688800,4440400,16615400,6197300,,10557800,6480800,21596300,1928495,4727200,363400,10225500,426700,1299872,1924700,,5026700,8278300,6602800,7309800.0,19213800,2429800,3723100,2004700,14589600,3773000,24457700,2316900,6259700,11523600,3014600,6327400,9139700,584100,271400,19204200,2882500,5578900,7501300,805700,255100,6760270,4754100.0,561700,18300,2939100,27003200,5991400,9475100,1958000,,1527600,1650500,681200,26455100,43271800,21214600,107000,28344200,
2023-12-26,4789400,83000,409200,2289000,21680400,6227400,24720600.0,8592600,4992500,1830600,65852500,11514600,7604600,3407800,2597600,564100,4461300,3273600,2527500,25892900,574300,9158200,12036300,,6079600,8196100,8403500,5524052,6576700,348000,7498000,1827700,5730816,5272500,,9852700,29410800,12225900,16702600.0,13607900,8046700,5286600,1085300,39937700,8036400,24154100,28112700,8909300,8127100,22004900,4403300,8441300,1051800,2178300,34982300,3737500,6134700,6489800,1198000,1679600,14482006,3515500.0,4133200,32100,11177400,26789400,5141900,7904200,4455400,,2162400,6288500,751800,39776300,84323100,14589700,154200,47661200,0.0
2023-12-27,5366300,154200,1419600,2647800,31032900,3954000,50191100.0,10564300,21282500,946000,39174500,13563300,15201700,1185900,2499800,1760700,11259600,2197700,3556900,35769200,1094700,16032000,14253200,,15643900,11285100,20305800,10302685,6597900,656900,11514900,2095000,10704512,5310800,,10575100,28123800,10028500,4551000.0,14483900,9791600,8997200,895700,45577800,4515400,25065900,27425400,7035900,2930300,36486900,5016900,10816300,1390300,1475200,52394400,6406100,4105900,9783300,1669400,805300,25837977,7946600.0,1624400,24200,9239500,98358100,4325400,9063700,2381800,,1674800,5151600,1832100,67692100,104289100,15751500,264100,42385400,2746000.0
2023-12-28,6049200,215800,933600,3143600,34308800,7411600,38415200.0,23385000,18063400,1122100,44815400,15977900,7783500,2434400,8397400,1852100,16087300,3948900,2407600,25430300,2512200,17159800,18214900,,22088000,7283800,22652500,8247909,7545400,644800,8987000,2650600,5659024,4741100,,6399400,27231400,7593100,8364600.0,11231600,17458500,14579300,5186600,62293500,6630500,31539800,17367800,5292100,14936500,29142700,4507600,16283500,824400,658900,57344100,5442900,5686800,9519800,1987300,550200,12909611,25020700.0,2299500,61200,9377100,58754800,5554200,8546600,2618800,,3810800,4115800,2269800,78133000,422946500,13188200,290600,31299000,3250100.0
2024-01-03,3801200,424500,2538600,17483000,40506100,11029600,66550100.0,5800800,10741400,16868000,35731700,18469100,9874500,2492300,11574800,597900,11609200,1809100,9965200,17308800,5662900,15248700,17781400,,12301800,12736400,12454600,26105657,11172400,780600,27318800,1926800,23077824,7827900,,13321600,26700700,20469800,10889100.0,13705400,4784300,9799800,3303900,21761800,3685400,28838000,18647700,4919500,8513200,11321000,6690600,8002800,693600,989100,32190700,8804400,8287900,13896400,3634700,726000,17295619,9806100.0,1492900,59000,10909000,311377500,12222200,10624600,9651700,,2370500,6422500,4614400,74494400,186100900,10849700,349900,58096400,4909500.0
2024-01-04,2936200,199500,1465900,5725200,37899200,5814800,67592100.0,8582600,11949000,5096000,28864800,20928000,13978500,3682300,8422300,1464100,22920000,2435000,7196100,25438800,8641500,12597300,21277000,,16507700,10138900,26853100,11999428,7413500,682200,13350200,1324800,16868768,6896300,,11102500,13593300,23216300,18258800.0,22815300,8464700,11481800,1356100,35246700,1780900,30969000,9695100,10221700,11242300,13179300,7909300,8998300,281700,268200,80609500,10276700,27646100,10403800,2836700,696700,11295108,8391700.0,1321500,60500,10254300,137900500,6276900,50212500,5974400,,4721400,3297300,1749000,65972700,203059500,13115000,230700,87753000,12928400.0
2024-01-05,9841600,553900,2284800,2999900,41945900,12477900,22612400.0,9997100,10665400,5004800,34716000,29784900,21156800,4386200,10269100,1441000,26887100,4366200,6464900,15905100,7470700,11812600,36798200,,9925700,4797000,21972100,5149261,10079000,816300,18251200,990700,7511056,10017700,,23025700,12128900,10411800,5796800.0,16319000,14446000,13115100,1679600,36405200,3339300,22239600,6289200,9890300,10081900,5506300,4824600,12355200,1925500,531100,21692900,9998800,10518400,18005500,2839200,720600,5079096,10293100.0,1084500,41100,14943700,120350100,11918200,21638700,5539800,,1500700,4105900,6353500,65902300,137008500,14926000,280900,33601900,3858400.0
2024-01-08,3091900,160500,1800300,13706000,22082100,5735100,43271700.0,7275300,11424300,9892300,33749000,19620600,21141900,2252300,5801900,1193600,8177500,2475600,1380000,17381700,4078300,19534400,21102800,,16664000,3976700,12203200,2130128,6268500,993200,14794500,2324600,2697632,8640700,,6218900,10067000,54798000,5096500.0,26205400,10643100,4793400,1282900,29351600,1885900,13111600,9092400,12746600,5138800,7915300,3688100,10941800,1115800,1094600,29953100,7986900,16426700,8864500,819000,568200,6571631,6604900.0,808700,61500,6948800,90430600,4529300,13817900,5079200,,4347700,6473200,3491900,40222800,264409000,11810700,116500,161883000,3942400.0
2024-01-09,5244000,94400,757000,4710500,13944500,9345900,85620500.0,5849500,10675000,5185800,29151700,6269700,20802600,2905600,4870900,638900,6341900,5146800,3089000,24051400,5281700,9140100,16519400,,9719500,3749900,16649700,6754552,17752200,1133300,17800200,804100,6799968,8119700,,11031000,11371300,24133600,2797400.0,13280800,13149900,8827300,2549300,44357100,3286400,33970300,29815100,13536600,6104600,10703800,3555300,25446400,517700,723200,51337400,13481300,7033600,18431100,2869400,837900,10609764,7858300.0,1237600,25600,8561100,41493300,7560200,24818200,10105700,,2192100,4377500,1268500,30501100,119259500,14748400,261600,115542300,2964900.0
2024-01-10,3885700,88200,1330100,4249000,18662100,6643100,55099700.0,19762900,15445900,5240400,46179900,16409100,41129200,7231800,1597600,736400,5624400,4508700,5603000,46657800,2745500,11643300,20829200,,14096400,4967300,5903500,16081928,13212800,1740000,8399500,858200,4133584,9059100,,6885700,15674400,30699600,1967800.0,13477900,21866600,5941200,4126300,56940900,1822100,49116700,24538100,12399900,2889400,6647000,3098300,20303100,1679700,1066300,27180000,7458200,7395800,19109400,8271800,676700,11245014,9292900.0,3126400,32800,16221100,104062700,7590700,15960700,4051100,,2276600,4478100,2858500,65255700,460336800,25883900,162300,54532300,4167200.0
2024-01-11,3228900,120500,1015900,4407900,20132700,4951400,21668700.0,13170800,7608900,3040200,28639900,9077400,19403200,2572000,1559000,1013300,8867600,2294000,5102200,36367700,1491000,46608000,17469300,,3388400,8795500,7823900,13659480,12850000,1003300,7488600,1450900,13717088,6648100,,6190300,11546800,19916900,7776400.0,12134100,11470900,4228700,2195100,35570100,3290500,16887400,8284800,5966000,6963000,4971300,3994400,10711900,1464500,370000,8032800,5492600,5230800,10904600,578800,323700,7436539,5875900.0,3142900,41400,16621800,104138300,4767300,4667900,3154700,,1566200,2488500,4166800,13862300,90402200,18553800,120000,46464900,3102500.0
2024-01-12,4328500,115500,993400,5990900,15129100,9329300,36094700.0,7000500,7376500,5805300,21659500,32014500,5900600,2120600,5783500,690800,12254800,2522600,2019800,38257800,11776400,30173500,22902600,,7906400,10409100,10733900,5799614,6514000,1025100,9368400,821700,8346800,4666500,,7584000,12209900,22809100,12019600.0,8315500,15393400,5197400,1152200,40317400,4861900,19709400,43414200,7020800,6947300,4164900,1689600,15155000,4116400,111400,77705300,9248400,11504600,8144500,1727000,383200,4909575,4825100.0,1336800,30900,5214300,90184100,5985500,8947700,2973200,,2395300,16402400,2362600,12842600,116129400,16731100,369200,189718800,3241600.0
2024-01-15,3516200,32900,1423900,9360600,28531500,5822200,42098700.0,5125600,3824600,2452800,20819500,8435600,14084900,2028100,3831200,761800,21166900,3889400,2731600,26395500,2091100,13214700,10766100,,2600600,2344400,5456100,2058719,7133400,1542800,28164200,1367600,2060688,5781700,,4084600,8357800,26794300,0.0,6943500,6441900,4432800,932900,20294300,1277600,28585100,6680600,12604100,7150700,0,5072600,12541800,715600,402700,60579100,1847600,5822900,8718600,3559000,487600,12404557,0.0,1574700,40200,0,66949800,8127400,40224500,3092100,,5013200,8509200,578400,27071900,0,13403700,116200,51000600,12756400.0
2024-01-16,2600400,67500,1338700,4927700,22854800,3980700,37167700.0,5141200,11129400,2302300,17571700,21058600,11512900,1627800,3664900,583000,18923100,5655800,4106400,17054600,1599200,18855200,26773400,,5276900,6246400,11301900,3653495,10800800,1130500,17894300,695300,2788240,4764700,,5120600,21466400,14456400,4230300.0,9263700,7334700,8752000,1865700,18527500,4127800,18647100,7950200,10516800,5257200,7692300,4654200,8033300,1014100,487700,44606100,6902700,6120600,13536800,3731400,652200,5700189,5255700.0,1482500,12000,7254500,45359600,3588800,10603100,3493700,,11635000,5860400,1507600,88800700,102170600,23218100,85300,140404600,3165100.0
2024-01-17,4803600,97100,3738400,33090700,35750600,10343600,91100900.0,12332000,13224000,2307600,47263800,70113700,22673500,5373500,3732400,1671200,46584000,3288600,1511700,13758800,2401700,16422200,20634200,,11214300,11409300,16808400,8449214,20976000,1631300,22279000,1982300,6027056,8686500,,9866100,61190000,52616000,4863500.0,23826300,12070900,7461500,2881700,53197200,5412600,56809200,20685300,6959900,6027500,12619700,6408200,9480000,2012300,508700,83651300,15865400,8639200,9678800,4077900,770700,8264663,10935000.0,6311400,89100,29727000,105252900,8468100,10031400,4807300,,7929200,8349400,3909000,113295800,183108000,129689300,370200,300047300,4182700.0
2024-01-18,2661900,120100,1553100,17878200,36515400,6324500,79711200.0,16273400,6284900,4014400,45016200,46572900,12197000,3254600,6488400,1087800,25228200,2429100,3581400,20546800,3416200,28061600,20610400,,10504900,14394800,13493600,6297838,15714300,1504600,18575700,1404500,5706288,12557000,,11512300,58304300,26678800,4141400.0,43568700,11877800,15377900,971200,60165300,3610600,27795100,20445900,10750700,2929600,9424600,4026000,6061000,1583100,297700,56301400,7856100,11124900,27098400,4623800,413500,9737596,7378700.0,2705200,98700,8809200,45353400,7957700,16907500,2331200,,6919200,7924100,3423400,75714300,273240500,62839700,198100,219071200,3515900.0
2024-01-19,3161900,47000,1935200,16371300,16237100,11019800,32795700.0,28310800,10081900,4686000,27668900,37396800,8505200,3224900,4417800,311400,58892700,2152100,1980400,10465100,2882500,10776300,21256800,,25405400,37180800,11482200,7990309,17947700,742800,13177700,479200,13279840,8517600,,11198200,37408500,20396000,4993900.0,21870100,32356800,12523900,2129000,63024900,2587000,45529400,8741100,7152300,4148200,7542100,4572500,2870300,882000,235600,55437000,6074200,11708200,6212500,1303200,627900,7140815,17200000.0,2061800,24500,3928700,33467500,6305200,13478900,2245800,,6919300,9352200,1406300,59715900,897170800,24871600,195700,164014400,3844500.0
2024-01-22,2477000,35000,1250300,9596000,23858200,8197400,45429700.0,13266200,8506900,3144100,22492600,47541600,6530800,2518400,4142400,549100,29593600,4053100,1506400,32498500,1528300,9990900,26749200,,19454800,18369700,8843100,6532766,13169500,914600,8061200,1554300,6956768,3774100,,8135700,15495700,27271800,3278300.0,12716100,58475500,4424700,9368500,306514100,3812000,60276800,7929800,11011800,4786100,7997200,7296800,28543700,3843400,432900,20909000,3458600,8215300,14957700,5071800,863800,12569722,8947400.0,717900,43300,6080200,40303900,11773400,4249700,3598800,,5022500,4912100,3695000,45546400,1787127500,14443800,104000,115274100,5317000.0
2024-01-23,3001200,45400,5877300,7154100,41484000,6294000,74367800.0,6857800,7335500,4657600,15781100,35182100,10088100,1442800,6765900,917500,30210900,2840200,1233300,18096400,2645200,25023900,25864000,,41359600,7972200,9663500,9134066,15974400,710500,15746900,1415000,6696480,5558800,,7746000,28803300,49172700,6119900.0,17486300,23943600,10180100,2350300,180058300,2584100,27788900,26068600,6244200,13000100,5481100,10462600,7761000,1793000,439400,38875800,7641000,9403700,21434200,2981300,698900,6043829,8419700.0,2358900,33500,9974900,65902800,7120100,23581700,5312500,,6585100,4802300,2147000,123955300,690984200,34444300,359600,117212500,4801900.0
2024-01-24,3220900,33100,1292300,7833500,32972200,13495500,83511100.0,8301600,18219900,7292500,47300800,36245400,21229600,1981700,7309000,1538600,13583300,4289000,7145200,17658200,2141700,16822300,30111200,,21209200,15387500,9504900,6968014,21089400,2560900,21761500,1025100,12466048,11067500,,11783800,44521600,25050300,11969000.0,24239800,25774500,7423800,3206200,81482100,4272900,34402100,37102800,11938200,7216300,8666800,6725500,11210700,2802500,769300,28836900,5488400,14810000,17768600,3964900,562500,24592887,6887600.0,3061600,33800,23000700,68054700,11367200,9392200,2742900,,7063100,8034400,1693600,86600700,383369500,41638100,260100,71258100,4351100.0
2024-01-25,2731900,73100,561100,6839200,27933100,29087700,104769500.0,6253400,2921400,2097500,19839600,40784400,15350900,1347900,5982100,497600,17847600,2172400,2308900,5809700,3232600,6899200,11816500,,18089900,4699900,12623400,2024876,7451800,763800,25432700,992700,4037376,3539000,,4597200,5559700,30682600,6360500.0,24913300,17840400,4184400,10821300,90045200,2807500,26307200,24288200,4397700,4396100,8120300,4674500,3092600,939100,90900,21760400,6336100,7427600,18457900,1590400,193600,12164009,9117500.0,1923800,17800,5428500,28592400,8185800,33330600,3788300,,4969700,8229200,1297300,119444300,324202700,13744200,121300,118381700,4665900.0
2024-01-26,6715900,60500,828300,12918900,21500400,21492100,62844900.0,22588400,33942100,1268300,22544200,45201100,8630100,1979200,14610900,241300,31786000,1904000,2407000,16041200,1637500,5199800,33475000,,28470700,5495600,6054600,3268847,8703800,590100,52871000,1009100,7152656,6032200,,12877400,36435700,18901900,5429200.0,10023000,18282300,7703900,5878100,84322600,5753200,27498500,14500500,3447800,10130000,6596000,2349600,9366400,1539200,210800,16987200,14866200,7997000,19027200,1684400,685100,4721057,8507700.0,1087500,45800,6080300,39188700,4826600,17792300,1839600,,4213700,3639200,1287700,93305400,226187900,27053200,236200,65766000,4225400.0
2024-01-29,2527200,35200,1366800,28545900,38428500,11532100,57768800.0,8665200,8082800,4432800,27638700,19685500,10848500,2074300,13188900,198500,20939700,2820200,4789500,15084600,2117100,3823200,13634700,,9040700,7350700,20110500,4985633,7681000,600100,27282500,3594600,4915344,4756700,,6246700,11613600,20706900,9457600.0,7520500,13611800,8069700,1735200,66056200,2735300,15409300,30533100,5049100,16767700,8655500,3638300,5469000,567600,290800,28776500,9945200,6211400,8555700,1259900,1046700,3953191,3465300.0,1039400,23300,3439200,47925600,5975200,27865700,2133200,,2925700,15032900,1022600,118226200,220352700,26647600,239000,42811900,4378000.0
